sasu9: salix subcaerulea, drummond`s willow
sate6: salix tenera, cascade willow
sate7: salix tenerrima, dusky willow
sath3: salix thurberi, narrowleaf willow
satr12: salsola tragus, prickly russian thistle
satw: salix tweedyi, tweedy`s willow
saut3: sabina utahensis, utah juniper
sava4: saponaria vaccaria, cow soapwort
save: salix vestita, rock willow
save3: sambucus velutina, blue elderberry
save4: sarcobatus vermiculatus, greasewood
save8: salix venusta, snow willow
savi10: salix villosa, grayleaf willow
savi12: sagittaria viscosa, broadleaf arrowhead
savi80: salix vitellina, white willow
savr2: saxifraga vreelandii, vreeland`s saxifrage
sawa6: salix watsonii, yellow willow
sawe: saussurea weberi, weber`s saw-wort
sawh: salix wheeleri, sandbar willow
sawo: salix wolfii, wolf`s willow
sawr3: salix wrightii, peachleaf willow
sawy: salix wyomingensis, grayleaf willow
scac: scirpus acutus, hardstem bulrush
scac3: schoenoplectus acutus, hardstem bulrush
scam2: scirpus americanus, chairmaker`s bulrush
scam5: scheuchzeria americana, rannoch-rush
scam6: schoenoplectus americanus, chairmaker`s bulrush
scam7: scirpus americanus, common threesquare
scar6: scabiosa arvensis, field scabiosa
scat2: scirpus atrovirens, green bulrush
scat4: scirpus atrocinctus, blackgirdle bulrush
scbe: scirpus bergsonii, rocky mountain bulrush
scbr3: scutellaria brittonii, britton`s skullcap
scch5: scirpus chilensis, chairmaker`s bulrush
scco17: scirpus conglomeratus, chairmaker`s bulrush
sccy: scirpus cyperinus, woolgrass
scep2: scutellaria epilobiifolia, marsh skullcap
scfe: scolochloa festucacea, common rivergrass
scfe4: scirpus fernaldii, cosmopolitan bulrush
scfl6: scirpus flavescens, yellow spikerush
scga: scutellaria galericulata, marsh skullcap
sche: scirpus heterochaetus, slender bulrush
sche5: schoenoplectus heterochaetus, slender bulrush
scla: scrophularia lanceolata, lanceleaf figwort
scla14: schoenoplectus lacustris, lakeshore bulrush
scla6: scorzonera laciniata, cutleaf vipergrass
scla8: scirpus lacustris, slender bulrush
scla80: scirpus lacustris, hardstem bulrush
scli: schoenocrambe linifolia, flaxleaf plainsmustard
scma: scirpus maritimus, cosmopolitan bulrush
scma8: schoenoplectus maritimus, cosmopolitan bulrush
scmi11: scirpus micranthus, smallflower halfchaff sedge
scmi2: scirpus microcarpus, panicled bulrush
scna2: scirpus nanus, fewflower spikerush
scne: scirpus nevadensis, nevada bulrush
scnu4: scorzonella nutans, nodding microceris
scob3: scirpus obtusus, blunt spikerush
scoc10: schoberia occidentalis, pursh seepweed
scoc5: scirpus occidentalis, tule
scol: scirpus olneyi, chairmaker`s bulrush
scov3: scirpus ovatus, ovate spikerush
scpa: schedonnardus paniculatus, tumblegrass
scpa14: scirpus pacificus, cosmopolitan bulrush
scpa15: scirpus pauciflorus, fewflower spikerush
scpa2: scheuchzeria palustris, rannoch-rush
scpa4: scirpus paludosus, cosmopolitan bulrush
scpa8: scirpus pallidus, cloaked bulrush
scpe8: scrophularia pectinata, lanceleaf figwort
scpr3: schizachyrium praematurum, little bluestem
scpu: schizachne purpurascens, false melic
scpu10: schoenoplectus pungens, common threesquare
scpu11: scirpus pumilus, rolland`s bulrush
scpu3: scirpus pungens, common threesquare
scqu4: scirpus quinqueflorus, fewflower spikerush
scro3: scirpus rollandii, rolland`s bulrush
scro6: scirpus rostellatus, beaked spikerush
scru11: scirpus rubiginosus, tule
scru5: scirpus rubrotinctus, panicled bulrush
scru9: schoenoplectus rubiginosus, tule
scsa2: scirpus saximontanus, rocky mountain bulrush
scsa8: schoenoplectus saximontanus, rocky mountain bulrush
scsc: schizachyrium scoparium, little bluestem
scst7: schizachne stricta, false melic
scsu: scirpus subterminalis, swaying bulrush
scsu10: schoenoplectus subterminalis, swaying bulrush
scsu4: scirpus supinus, hall`s bulrush
scta2: schoenoplectus tabernaemontani, softstem bulrush
scta80: scirpus tabernaemontani, softstem bulrush
scte9: scirpus tenuiculmis, slender bulrush
sctr4: schmaltzia trilobata, skunkbush sumac
sctr6: scorzonella troximoides, weevil prairie-dandelion
scun5: scirpus uniglumis, onescale spikerush
scva: scirpus validus, softstem bulrush
scva3: schoenoplectus validus, softstem bulrush
seac6: senecio acutidens, rocky mountain groundsel
sead2: senecio adamsii, rocky mountain groundsel
sead5: senecio admirabilis, tall ragwort
seal9: sedum alaskanum, ledge stonecrop
seam: senecio amplectens, showy alpine ragwort
seam3: senecio ambrosioides, king`s ragwort
sear12: serratula arvensis, canada thistle
sear9: seriphidium arbusculum, little sagebrush
seat: senecio atratus, tall blacktip ragwort
seau2: senecio aureus, golden ragwort
seba4: senecio balsamitae, balsam groundsel
sebi10: senecio bivestitus, fuscate groundsel
sebi2: senecio bigelovii, nodding ragwort
sebl2: senecio blitoides, dwarf mountain ragwort
seca12: senecio carthamoides, dwarf mountain ragwort
seca2: senecio canus, woolly groundsel
seca3: setaria carnei, hooked bristlegrass
seca9: seriphidium canum, silver sagebrush
sece: secale cereale, cereal rye
seco11: senecio convallium, woolly groundsel
seco12: senecio columbianus, columbia ragwort
secr: senecio crassulus, thickleaf ragwort
secr2: senecio crocatus, saffron ragwort
secr6: senecio crawfordii, balsam groundsel
secy: senecio cymbalarioides, cleftleaf groundsel
secy4: senecio cymbalarioides, rocky mountain groundsel
seda: sesleria dactyloides, buffalograss
sede: sedum debile, orpine stonecrop
sede2: selaginella densa, lesser spikemoss
sede3: senecio debilis, weak groundsel
sede6: senecio densus, threetooth ragwort
sedi4: senecio dimorphophyllus, splitleaf groundsel
sedi9: senecio discoideus, alpine groundsel
sedo3: sedum douglasii, wormleaf stonecrop
seen: selaginella engelmannii, lesser spikemoss
seer2: senecio eremophilus, desert ragwort
seex2: senecio exaltatus, columbia ragwort
sefe: senecio fendleri, fendler`s ragwort
sefe2: senecio fedifolius, weak groundsel
sefl6: senecio flavulus, falsegold groundsel
sefo: senecio foetidus, tall groundwel
sefr3: senecio fremontii, dwarf mountain ragwort
sefu: senecio fuscatus, fuscate groundsel
sefu2: senecio fulgens, rocky mountain groundsel
sega3: senecio gaspensis, balsam groundsel
segi4: senecio gibbsonsii, arrowleaf ragwort
segl2: setaria glauca, pearl millet
segl5: senecio glaucifolius, desert ragwort
seha7: senecio hallii, woolly groundsel
seha9: senecio harbourii, woolly groundsel
sehe4: senecio heterodoxus, splitleaf groundsel
seho: senecio holmii, holm`s ragwort
seho2: senecio howellii, woolly groundsel
seho3: senecio hookeri, columbia ragwort
sehy: senecio hydrophiloides, tall groundwel
sehy2: senecio hydrophilus, water ragwort
sein: senecio indecorus, elegant groundsel
sein2: senecio integerrimus, lambstongue ragwort
sein4: sedum integrifolium, ledge stonecrop
seit: setaria italica, foxtail bristlegrass
sejo2: senecio jonesii, rocky mountain groundsel
seki: senecio kingii, king`s ragwort
sela: sedum lanceolatum, spearleaf stonecrop
sela7: senecio laetiflorus, rocky mountain groundsel
sele10: senecio leonardii, rocky mountain groundsel
seli6: senecio lindstroemii, fuscate groundsel
selo3: senecio longipetiolatus, rocky mountain groundsel
selu: senecio lugens, small blacktip ragwort
selu4: setaria lutescens, pearl millet
sely2: senecio lynceus, lobeleaf groundsel
sema8: senecio manitobensis, threetooth ragwort
seme: senecio megacephalus, rocky ragwort
semo: secale ?montanum, cereal rye
semo8: senecio molinarius, hoary groundsel
semu: selaginella mutica, bluntleaf spikemoss
semu2: senecio multicapitatus, broomlike ragwort
semu3: senecio multilobatus, lobeleaf groundsel
semu7: senecio muirii, hoary groundsel
seno: seriphidium novum, black sagebrush
seoo: senecio oodes, rocky mountain groundsel
sepa13: senecio pammelii, rocky mountain groundsel
sepa4: senecio pauciflorus, alpine groundsel
sepa5: senecio pauperculus, balsam groundsel
sepe5: senecio pereziifolius, tall groundwel
sepl: senecio plattensis, prairie groundsel
sepl5: senecio platylobus, rocky mountain groundsel
sepo: senecio porteri, porter`s groundsel
seps2: senecio pseudaureus, falsegold groundsel
seps3: senecio pseudotomentosus, prairie groundsel
sepu9: senecio purshianus, woolly groundsel
sera: senecio rapifolius, openwoods ragwort
serh: sedum rhodanthum, redpod stonecrop
seri2: senecio riddellii, riddell`s ragwort
sero2: sedum rosea, roseroot stonecrop
seru: selaginella rupestris, northern selaginella
seru7: senecio rubricaulis, rocky mountain groundsel
sesa5: senecio sandvicensis, water ragwort
sesa7: senecio saxosus, hoary groundsel
sesc5: selaginella scopulorum, rocky mountain spikemoss
sese: selaginella selaginoides, club spikemoss
sese2: senecio serra, tall ragwort
sesp3: senecio spartioides, broomlike ragwort
sesp4: senecio sphaerocephalus, ballhead ragwort
sest2: sedum stenopetalum, wormleaf stonecrop
sest3: senecio streptanthifolius, rocky mountain groundsel
sest5: selaginella standleyi, standley`s spikemoss
sest6: senecio stygius, lobeleaf groundsel
sesu5: senecio subnudus, cleftleaf groundsel
sesu6: senecio subcuneatus, rocky mountain groundsel
sesu7: sedum subalpinum, subalpine stonecrop
sesu8: senecio suksdorfii, rocky mountain groundsel
seth: senecio thornberi, lobeleaf groundsel
seto6: senecio toiyabensis, broomlike ragwort
setr: senecio triangularis, arrowleaf ragwort
setr2: senecio tridenticulatus, threetooth ragwort
setr4: seriphidium tridentatum, basin big sagebrush
setr6: seriphidium tripartitum, threetip sagebrush
setu: senecio tundricola, fuscate groundsel
setw: senecio tweedyi, balsam groundsel
seui: senecio uintahensis, lobeleaf groundsel
seun: selaginella underwoodii, underwood`s spikemoss
seva: seriphidium vaseyanum, mountain big sagebrush
seva2: senecio vaseyi, columbia ragwort
seva4: securigera varia, purple crownvetch
seve3: setaria verticillata, hooked bristlegrass
sevi4: setaria viridis, green bristlegrass
sevu: senecio vulgaris, old-man-in-the-spring
sewa2: selaginella watsonii, watson`s spikemoss
sewa4: senecio wardii, rocky mountain groundsel
sewe2: senecio werneriifolius, hoary groundsel
shar: shepherdia argentea, silver buffaloberry
shca: shepherdia canadensis, russet buffaloberry
shpu: shoshonea pulvinata, shoshone carrot
shro2: shinnersoseris rostrata, beaked skeletonweed
siac: silene acaulis, moss campion
sial12: silene alba, bladder campion
sial2: sisymbrium altissimum, tall tumblemustard
sial5: sinapis alba, white mustard
sian10: sitanion anomalum
sian2: silene antirrhina, sleepy silene
sian6: sideranthus annuus, viscid tansyaster
siar4: sinapis arvensis, charlock mustard
siau5: sideranthus australis, lacy tansyaster
sibi2: sisyrinchium birameum, idaho blue-eyed grass
sibr5: sisymbrium brachycarpum, western tansymustard
sica16: sieversia canescens, old man`s whiskers
sica3: sidalcea candida, white checkerbloom
sici2: sium cicutifolium, hemlock waterparsnip
sici3: sieversia ciliata, old man`s whiskers
sico10: sideranthus cotula, lacy tansyaster
sicu5: sisymbrium curvisiliqua, curvepod yellowcress
sicu6: silene cucubalus, maidenstears
sidi2: silene dichotoma, dichotoma silene
sido: silene douglasii, seabluff catchfly
sidr: silene drummondii, drummond`s campion
siel5: sisymbrium elegans, westwater tumblemustard
siel6: sitanion elymoides, squirreltail
sier2: siella erecta, cutleaf waterparsnip
sifl: sium floridanum, hemlock waterparsnip
sigl7: sideranthus glaberrimus, lacy tansyaster
sigr12: sideranthus grindelioides, rayless tansyaster
sigr13: sieversia gracilipes, ross` avens
siha7: sitanion hansenii
sihe11: sisyrinchium heterocarpum, strict blue-eyed grass
sihi9: silene hitchguirei, apetalous catchfly
sihu2: sisymbrium humile, low northern-rockcress
sihy: sitanion hystrix, squirreltail
siid: sisyrinchium idahoense, idaho blue-eyed grass
siin11: sisymbrium incanum, mountain tansymustard
siin13: silene inflata, maidenstears
siin2: silphium integrifolium, wholeleaf rosinweed
siin6: sisymbrium incisum, mountain tansymustard
siju: sitanion jubatum, big squirreltail
siju2: sinapis juncea, india mustard
siki: silene kingii, king`s campion
sila12: sideranthus laevis, lacy tansyaster
sila16: silene latifolia, maidenstears
sila21: silene latifolia, bladder campion
sili5: sisymbrium linifolium, flaxleaf plainsmustard
silo3: sisymbrium loeselii, small tumbleweed mustard
silo7: sitanion longifolium, squirreltail
silo8: sicyos lobata, wild cucumber
silo9: sisymbrium longipedicellatum, western tansymustard
sima11: silene macounii, parry`s silene
sima9: sideranthus machaerantherus, lacy tansyaster
sime: silene menziesii, menzies` campion
simo: silene montana, palmer`s catchfly
simo2: sisyrinchium montanum, strict blue-eyed grass
sina4: sisymbrium nasturtium-aquaticum, watercress
sine3: sidalcea neomexicana, salt spring checkerbloom
sino: silene noctiflora, nightflowering silene
siob2: silene obovata, menzies` campion
sioc2: sisyrinchium occidentale, idaho blue-eyed grass
siof: sisymbrium officinale, hedgemustard
sior: sidalcea oregana, oregon checkerbloom
sior3: silene oregana, oregon silene
sipa11: sisyrinchium pallidum, pale blue-eyed grass
sipa4: silene parryi, parry`s silene
sipe3: silene pendula, nodding catchfly
sipr: sibbaldia procumbens, creeping sibbaldia
sipr4: silene pratensis, bladder campion
sipu6: sideranthus puberulus, lacy tansyaster
sire3: silene repens, pink campion
sisa7: sisymbrium salsugineum, saltwater cress
sisc7: silene scouleri, simple campion
siso4: sisymbrium sophia, herb sophia
sisp3: silphium speciosum, wholeleaf rosinweed
sisp4: sideranthus spinulosus, lacy tansyaster
sist4: sisyrinchium strictum, strict blue-eyed grass
sisu2: sium suave, hemlock waterparsnip
site4: silene tetonensis, parry`s silene
sitr5: sieversia triflora, old man`s whiskers
situ3: sideranthus turbinellus, lacy tansyaster
siur: silene uralensis, apetalous catchfly
sive4: sitanion velutinum, squirreltail
sivi7: sisymbrium virgatum, rod halimolobos
sivi9: sisymbrium viscosum, mountain tansymustard
sivu: silene vulgaris, maidenstears
siwa4: silene wahlbergella, apetalous catchfly
siwo: sideranthus wootonii, lacy tansyaster
smam: smilacina amplexicaulis, feathery false lily of the vally
smca: smelowskia calycina, alpine smelowskia
smgl: smilax glauca, cat greenbrier
smhe: smilax herbacea, smooth carrionflower
smla3: smilax lasioneura, blue ridge carrionflower
smli: smilacina liliacea, starry false lily of the vally
smra: smilacina racemosa, feathery false lily of the vally
smse: smilacina sessilifolia, starry false lily of the vally
smst: smilacina stellata, starry false lily of the vally
soal6: solidago altissima, canada goldenrod
soan6: sophia andrenarium, western tansymustard
soar2: sonchus arvensis, field sowthistle
soar6: solidago arizonica, threenerve goldenrod
soas: sonchus asper, spiny sowthistle
soav2: sorghastrum avenaceum, indiangrass
sobi2: sorghum bicolor, sorghum
sobr2: sophia brachycarpa, western tansymustard
soca12: solidago canescens, stiff goldenrod
soca14: sorghum caffrorum, grain sorghum
soca5: solidago californica, california goldenrod
soca6: solidago canadensis, canada goldenrod
soce80: sorghum cernuum, grain sorghum
soci3: solidago ciliosa, manyray goldenrod
soco5: solanum cornutum, buffalobur nightshade
sode4: solidago decemflora, gray goldenrod
sodo2: sorghum dochna, grain sorghum
sodu: solanum dulcamara, climbing nightshade
sodu3: solidago dumetorum, salebrosa goldenrod
sodu4: sorghum durra, grain sorghum
soel4: solidago elongata, salebrosa goldenrod
sofi2: sophia filipes, western tansymustard
sogi: solidago gigantea, giant goldenrod
sogi2: solidago gilvocanescens, shorthair goldenrod
sogl4: solidago glaberrima, missouri goldenrod
sogl6: solidago glutinosa, mt. albert goldenrod
sogr8: solidago graminifolia, flat-top goldentop
sogu3: sorghum guineense, sorghum
soha: sorghum halepense, johnsongrass
soha5: sophia halictorum, western tansymustard
soha6: sophia hartwegiana, mountain tansymustard
soho2: solidago howellii, threenerve goldenrod
soin2: solanum interius, deadly nightshade
soin3: sophia incisa, mountain tansymustard
soin4: sophia intermedia, western tansymustard
soja4: solidago jacksonii, stiff goldenrod
sole6: solidago +leiophallax, giant goldenrod
sole8: solidago lepida, canada goldenrod
solo: solidago longipetiolata, gray goldenrod
somi10: sorghum miliaceum, johnsongrass
somi2: solidago missouriensis, missouri goldenrod
somo: solidago mollis, velvety goldenrod
somu: solidago multiradiata, rocky mountain goldenrod
sona: solidago nana, baby goldenrod
sone: solidago nemoralis, gray goldenrod
sone4: solidago neomexicana, mt. albert goldenrod
sone6: sophia nelsonii, nelson`s tansymustard
sone7: sorghum nervosum, sorghum
sonu: sophora nuttalliana, silky sophora
sonu2: sorghastrum nutans, indiangrass
sooc4: solidago occidentalis, western goldentop
sool: sonchus oleraceus, common sowthistle
sopa4: solidago parryi, parry`s goldenrod
sopa7: solidago parvirigida, stiff goldenrod
sopa8: solidago pallida, showy goldenrod
sope7: solidago petradoria, grassy rockgoldenrod
soph: solanum physalifolium, hoe nightshade
sopi5: solidago pitcheri, giant goldenrod
sopr: solidago pruinosa, shorthair goldenrod
sopr2: sophia procera, mountain tansymustard
sopt4: solidago ptarmicoides, prairie goldenrod
sopu7: solidago pulcherrima, gray goldenrod
sori2: solidago rigida, stiff goldenrod
sori4: solidago rigidiuscula, showy goldenrod
sori5: sophia richardsonii, mountain tansymustard
soro: solanum rostratum, buffalobur nightshade
sosa5: solidago sarothrae, broom snakeweed
sosa6: sorghum saccharatum, grain sorghum
sosa8: solanum sarrachoides, hoe nightshade
sosc2: sorbus scopulina, greene`s mountain ash
sosc3: solidago scopulorum, manyray goldenrod
sose10: solidago serotina, giant goldenrod
sose8: sophora sericea, silky sophora
sose9: solidago serotinoides, giant goldenrod
sosi3: solidago simplex, mt. albert goldenrod
soso7: sophia sophia, herb sophia
sosp: solidago spathulata, mt. albert goldenrod
sosp2: solidago speciosa, showy goldenrod
sosp5: solidago sparsiflora, threenerve goldenrod
sosu2: sorghum subglabrescens, grain sorghum
sota: sonchus tataricus, blue lettuce
sotr: solanum triflorum, cutleaf nightshade
sotr3: solidago trinervata, threenerve goldenrod
soul5: sonchus uliginosus, moist sowthistle
sove6: solidago velutina, threenerve goldenrod
sovi4: sophia viscosa, mountain tansymustard
sovi6: solanum villosum, hoe nightshade
sovu2: sorghum vulgare, grain sorghum
spac: sparganium acaule, narrowleaf bur-reed
spai: sporobolus airoides, alkali sacaton
spal4: spergularia alata, salt sandspurry
span2: sparganium angustifolium, narrowleaf bur-reed
spar: spergula arvensis, corn spurry
spar2: sphaeromeria argentea, silver chickensage
spas: sporobolus asper, composite dropseed
spas3: sporobolus asperifolius, scratchgrass
spbe2: spiraea betulifolia, white spirea
spca13: spiraea caespitosa, mat rockspirea
spca14: sparganium californicum, broadfruit bur-reed
spca8: sphaeromeria capitata, rock tansy
spch: sparganium chlorocarpum, simplestem bur-reed
spco: sphaeralcea coccinea, scarlet globemallow
spco11: sporobolus confusus, annual muhly
spco16: sporobolus compositus, composite dropseed
spcr: sporobolus cryptandrus, sand dropseed
spde: spiraea densiflora, rose meadowsweet
spdi: spergularia diandra, diandra sandspurry
spdi6: spiranthes diluvialis, diluvim ladies`-tresses
spem2: sparganium emersum, narrowleaf bur-reed
sper: sparganium erectum, simplestem bur-reed
speu: sparganium eurycarpum, broadfruit bur-reed
spgr: spartina gracilis, alkali cordgrass
spgr7: sparganium greenei, broadfruit bur-reed
sphe: sporobolus heterolepis, prairie dropseed
spho: specularia holzingeri, holzinger`s venus` looking-glass
spin3: sphenopholis intermedia, slender wedgescale
spla7: spiesia lagopus, haresfoot locoweed
spla9: spergulastrum lanceolatum, boreal starwort
sple2: specularia leptocarpa, slimpod venus` looking-glass
sple3: spergularia leiosperma, salt sandspurry
splu5: spiraea lucida, shinyleaf spirea
spma2: spergularia marina, salt sandspurry
spmi: sparganium minimum, small bur-reed
spmi4: sphaerostigma minor, small evening-primrose
spmi6: spartina michauxiana, prairie cordgrass
spmu2: sphaeralcea munroana, munro`s globemallow
spmu3: sparganium multipedunculatum, narrowleaf bur-reed
spna: sparganium natans, small bur-reed
spne2: sporobolus neglectus, puffsheath dropseed
spob: sphenopholis obtusata, prairie wedgescale
sppe: spartina pectinata, prairie cordgrass
sppe5: specularia perfoliata, clasping venus` looking-glass
sppo: spirodela polyrrhiza, common duckmeat
spra: specularia rariflora, rareflower heterocodon
spri4: sphaeralcea rivularis, streambank wild hollyhock
spro: spiranthes romanzoffiana, hooded ladies`-tresses
spru: spergularia rubra, red sandspurry
spsa: spergularia salsuginea, diandra sandspurry
spsa3: sphaerophysa salsula, alkali swainsonpea
spsa4: spergella saginoides, arctic pearlwort
spsa5: spergularia salina, salt sandspurry
spsa6: spergula sativa, corn spurry
spsi: sparganium simplex, simplestem bur-reed
spsi3: sphaeromeria simplex, laramie chickensage
spsp2: spiraea splendens, rose meadowsweet
spsp5: spergularia sparsiflora, salt sandspurry
spst6: spiranthes stricta, hooded ladies`-tresses
spum: spraguea umbellata, mt. hood pussypaws
spun: spiranthes unalascensis, slender-spire orchid
spva: sporobolus vaginiflorus, poverty dropseed
stac: stenotus acaulis, stemless mock goldenweed
stam2: streptopus amplexifolius, claspleaf twistedstalk
stap3: stellaria apetala, common chickweed
star10: stenotus armerioides, thrift mock goldenweed
star7: strophocaulos arvensis, field bindweed
stas3: stachys asperrima, hairy hedgenettle
stbi6: stanleya bipinnata, bipinnate princesplume
stbl4: stipa bloomeri
stbl5: stiporyzopsis bloomeri
stbo3: stellaria borealis, boreal starwort
stbo4: stachys borealis, hairy hedgenettle
stca: stellaria calycantha, northern starwort
stci5: stephanomeria cinerea, brownplume wirelettuce
stci8: steironema ciliatum, fringed loosestrife
stco11: stipa contracta, contracted ricegrass
stco3: stipa columbiana, dore`s needlegrass
stco4: stipa comata, needle and thread
stco6: streptanthus cordatus, heartleaf twistflower
stcr: stellaria crassifolia, fleshy starwort
stcr2: stellaria crispa, curled starwort
stcr8: streptanthus crassicaulis, thickstem wild cabbage
stcu4: stipa curtiseta, shortbristle needle and thread
stdu3: stellaria dulcis, longstalk starwort
sted: stellaria edwardsii, longstalk starwort
stex: stephanomeria exigua, small wirelettuce
stfi6: stuckenia filiformis, fineleaf pondweed
stgo: stellaria gonomischa, umbrella starwort
stho3: stachys homotricha, hairy hedgenettle
sthu3: stellaria hultenii, longstalk starwort
sthy6: stipa hymenoides, indian ricegrass
stja3: stellaria jamesiana, tuber starwort
stla10: stellaria laxmannii, longstalk starwort
stla3: stellaria laeta, longstalk starwort
stle4: stipa lettermanii, letterman`s needlegrass
stli2: stenosiphon linifolius, false gaura
stlo: stellaria longifolia, longleaf starwort
stlo2: stellaria longipes, longstalk starwort
stlo4: streptanthella longirostris, longbeak streptanthella
stme2: stellaria media, common chickweed
stmi13: stephanomeria minor, lesser wirelettuce
stmi6: stipa minor, dore`s needlegrass
stmo2: stellaria monantha, longstalk starwort
stmy: stephanomeria myrioclada, narrowleaf wirelettuce
stne2: stipa neomexicana, new mexico feathergrass
stne3: stipa nelsonii, columbia needlegrass
stne4: stipa nevadensis, nevada needlegrass
stne6: stephanomeria neomexicana, brownplume wirelettuce
stob: stellaria obtusa, rocky mountain chickweed
stoc2: stipa occidentalis, western needlegrass
stpa: stachys palustris, marsh hedgenettle
stpa14: stellaria palmeri, longstalk starwort
stpa4: stephanomeria pauciflora, brownplume wirelettuce
stpe12: stuckenia pectinatus, sago pondweed
stpi: stanleya pinnata, desert princesplume
stpi2: stipa pinetorum, pine needlegrass
stpi4: starkea pinnata, lacy tansyaster
stpi6: stachys pilosa, hairy hedgenettle
stpu5: steironema pumilum, fringed loosestrife
stri2: stipa richardsonii, richardson`s needlegrass
stro3: stipa robusta, sleepygrass
stru3: stephanomeria runcinata, desert wirelettuce
stsa3: stenogonum salsuginosum, salty buckwheat
stsc2: stipa scribneri, scribner needlegrass
stsc6: stachys scopulorum, hairy hedgenettle
stsi2: stellaria simcoei, northern starwort
stsp2: stipa spartea, porcupinegrass
stst14: stenactis strigosa, prairie fleabane
stst8: stellaria stricta, longstalk starwort
stsu2: stellaria subvestita, longstalk starwort
stte10: stachys teucriifolia, hairy hedgenettle
stte2: stephanomeria tenuifolia, narrowleaf wirelettuce
stte9: stachys teucriiformis, hairy hedgenettle
stth2: stipa thurberiana, thurber`s needlegrass
stto: stanleya tomentosa, woolly princesplume
stum: stellaria umbellata, umbrella starwort
stva3: stellaria valida, longstalk starwort
stva4: stipa vaseyi, sleepygrass
stva5: stuckenia vaginatus, sheathed pondweed
stvi: stanleya viridiflora, green princesplume
stvi11: stenosiphon virgatus, false gaura
stvi4: stipa viridula, green needlegrass
stvi8: stellaria viridula, rocky mountain chickweed
stwa: stellaria washingtoniana, rocky mountain chickweed
stwe2: stellaria weberi, umbrella starwort
stwi: stipa williamsii, columbia needlegrass
suam: suaeda americana, pursh seepweed
suaq: subularia aquatica, waterawlwort
suca2: suaeda calceoliformis, pursh seepweed
sude: suaeda depressa, pursh seepweed
sufr2: suaeda fruticosa, mojave seablite
suha: sullivantia hapemanii, hapeman`s coolwort
suin: suaeda intermedia, mojave seablite
suma: suaeda maritima, herbaceous seepweed
sumi: suaeda minutiflora, pursh seepweed
sumo: suaeda moquinii, mojave seablite
suni: suaeda nigra, mojave seablite
suoc: suaeda occidentalis, pursh seepweed
sura2: suaeda ramosissima, mojave seablite
susu2: suckleya suckleyana, poison suckleya
suto: suaeda torreyana, mojave seablite
swin: swida instolonea, redosier dogwood
swpe: swertia perennis, felwort
swra: swertia radiata, elkweed
swsa2: swainsona salsula, alkali swainsonpea
swse: swida sericea, redosier dogwood
swst2: swida stolonifera, redosier dogwood
syal: symphoricarpos albus, common snowberry
syal2: synthyris alpina, alpine besseya
syam2: syringa amurensis, amur lilac
syas3: symphyotrichum ascendens, western aster
sybo2: symphyotrichum boreale, northern bog aster
sybr2: symphyotrichum bracteolatum, eaton`s aster
syca3: symphyotrichum campestre, western meadow aster
syci: symphyotrichum ciliolatum, lindley`s aster
syci2: symphyotrichum ciliatum, rayless alkali aster
sycu2: symphyotrichum cusickii, cusick`s aster
syea2: symphyotrichum eatonii, eaton`s aster
syer: symphyotrichum ericoides, white heath aster
syfa: symphyotrichum falcatum, white prairie aster
syfo2: symphyotrichum foliaceum, alpine leafybract aster
syfr2: symphyotrichum frondosum, short-rayed alkalai aster
syhe2: symphyotrichum hesperium, white panicle aster
syis: syntherisma ischaemum, smooth crabgrass
syla3: symphyotrichum laeve, smooth blue aster
syla6: symphyotrichum lanceolatum, white panicle aster
symo2: symphyotrichum molle, soft aster
syno2: symphyotrichum novae-angliae, new england aster
syob: symphyotrichum oblongifolium, aromatic aster
syoc: symphoricarpos occidentalis, western snowberry
sypa3: symphoricarpos pauciflorus, common snowberry
sypa5: synthyris paysonii, featherleaf kittentails
sypi: synthyris pinnatifida, featherleaf kittentails
sypo4: symphyotrichum porteri, smooth white aster
syra80: symphoricarpos racemosus, common snowberry
syre2: syringa reticulata, japanese tree lilac
syri2: symphoricarpos rivularis, common snowberry
sysa2: syntherisma sanguinalis, hairy crabgrass
sysp: symphyotrichum spathulatum, western mountain aster
sysu3: symphyotrichum subgeminatum, lindley`s aster
syte2: symphoricarpos tetonensis, utah snowberry
syut: symphoricarpos utahensis, utah snowberry
syva: symphoricarpos vaccinioides, utah snowberry
taam2: taraxacum ambigens, common dandelion
taam3: taraxacum amphiphron, common dandelion
taap2: talinum appalachianum, sunbright
taar4: taraxacum arctogenum, common dandelion
taat: taraxacum atroglaucum, common dandelion
taba: tanacetum balsamita, costmary
tabr4: taraxacum brachyceras, common dandelion
tabr5: taraxia breviflora, fewflower evening-primrose
taca10: taraxacum carthamopsis, common dandelion
taca11: taraxacum campylodes, common dandelion
taca13: tanacetum capitatum, rock tansy
tace: taraxacum ceratophorum, common dandelion
tach2: tamarix chinensis, fivestamen tamarisk
taco4: tagetes corymbosa, french marigold
tacr: taraxacum croceum, common dandelion
tacu2: taraxacum curvidens, common dandelion
tacy: taraxacum cyclocentrum, common dandelion
tada: taraxacum dahlstedtii, common dandelion
tada2: taraxacum davidssonii, common dandelion
tade: taraxacum devians, common dandelion
tadi4: taraxacum dilutisquameum, common dandelion
tadi7: taraxacum disseminatum, rock dandelion
tadu: taraxacum dumetorum, common dandelion
taer2: taraxacum eriophorum, woolbearing dandelion
taer3: taraxacum erythrospermum, rock dandelion
taeu: taraxacum eurylepium, common dandelion
